244000,-127264	69822
284000,-237264	57774
284000,-239264	59379
284000,-241264	61007
286000,-127264	49388
286000,-129264	47415
286000,-131264	45445
286000,-133264	43478
286000,-135264	41514
286000,-137264	39553
286000,-139264	37596
286000,-141264	35645
286000,-143264	33699
286000,-145264	31760
286000,-147264	29828
286000,-149264	27907
286000,-151264	25997
286000,-153264	24102
286000,-155264	22225
286000,-157264	20372
286000,-159264	18549
286000,-161264	16767
286000,-163264	15040
286000,-165264	13388
286000,-167264	11845
286000,-169264	10458
286000,-171264	9296
286000,-173264	8454
286000,-175264	8033
286000,-177264	8099
286000,-179264	8640
286000,-181264	9576
286000,-183264	10805
286000,-185264	12240
286000,-187264	13815
286000,-189264	15489
286000,-191264	17233
286000,-193264	19027
286000,-195264	20859
286000,-197264	22719
286000,-199264	24601
286000,-201264	26500
286000,-203264	28413
286000,-205264	30337
286000,-207264	32271
286000,-209264	34212
286000,-211264	36160
286000,-213264	38113
286000,-215264	40070
286000,-217264	41977
286000,-219264	43244
286000,-221264	44565
286000,-223264	45935
286000,-225264	47350
286000,-227264	48806
286000,-229264	50300
286000,-231264	51827
286000,-233264	53386
286000,-235264	54973
286000,-237264	56587
286000,-239264	58224
286000,-241264	59884
288000,-127264	49103
288000,-129264	47119
288000,-131264	45136
288000,-133264	43155
288000,-135264	41175
288000,-137264	39197
288000,-139264	37222
288000,-141264	35250
288000,-143264	33281
288000,-145264	31316
288000,-147264	29355
288000,-149264	27400
288000,-151264	25453
288000,-153264	23514
288000,-155264	21586
288000,-157264	19673
288000,-159264	17779
288000,-161264	15910
288000,-163264	14078
288000,-165264	12298
288000,-167264	10598
288000,-169264	9020
288000,-171264	7643
288000,-173264	6594
288000,-175264	6044
288000,-177264	6131
288000,-179264	6830
288000,-181264	7981
288000,-183264	9421
288000,-185264	11037
288000,-187264	12762
288000,-189264	14557
288000,-191264	16400
288000,-193264	18276
288000,-195264	20176
288000,-197264	22094
288000,-199264	24025
288000,-201264	25966
288000,-203264	27916
288000,-205264	29872
288000,-207264	31834
288000,-209264	33800
288000,-211264	35770
288000,-213264	37743
288000,-215264	39169
288000,-217264	40426
288000,-219264	41740
288000,-221264	43107
288000,-223264	44522
288000,-225264	45981
288000,-227264	47479
288000,-229264	49012
288000,-231264	50579
288000,-233264	52175
288000,-235264	53798
288000,-237264	55446
288000,-239264	57116
288000,-241264	58807
290000,-127264	48899
290000,-129264	46906
290000,-131264	44914
290000,-133264	42922
290000,-135264	40931
290000,-137264	38941
290000,-139264	36953
290000,-141264	34965
290000,-143264	32979
290000,-145264	30995
290000,-147264	29013
290000,-149264	27033
290000,-151264	25057
290000,-153264	23085
290000,-155264	21118
290000,-157264	19158
290000,-159264	17207
290000,-161264	15269
290000,-163264	13349
290000,-165264	11456
290000,-167264	9608
290000,-169264	7834
290000,-171264	6199
290000,-173264	4846
290000,-175264	4067
290000,-177264	4194
290000,-179264	5162
290000,-181264	6611
290000,-183264	8292
290000,-185264	10090
290000,-187264	11953
290000,-189264	13854
290000,-191264	15779
290000,-193264	17721
290000,-195264	19674
290000,-197264	21636
290000,-199264	23605
290000,-201264	25578
290000,-203264	27555
290000,-205264	29536
290000,-207264	31518
290000,-209264	33503
290000,-211264	35191
290000,-213264	36365
290000,-215264	37609
290000,-217264	38915
290000,-219264	40279
290000,-221264	41694
290000,-223264	43156
290000,-225264	44659
290000,-227264	46200
290000,-229264	47774
290000,-231264	49380
290000,-233264	51014
290000,-235264	52673
290000,-237264	54354
290000,-239264	56057
290000,-241264	57779
292000,-127264	48777
292000,-129264	46778
292000,-131264	44780
292000,-133264	42782
292000,-135264	40785
292000,-137264	38787
292000,-139264	36790
292000,-141264	34793
292000,-143264	32797
292000,-145264	30801
292000,-147264	28805
292000,-149264	26810
292000,-151264	24816
292000,-153264	22823
292000,-155264	20832
292000,-157264	18842
292000,-159264	16855
292000,-161264	14871
292000,-163264	12892
292000,-165264	10920
292000,-167264	8962
292000,-169264	7026
292000,-171264	5140
292000,-173264	3389
292000,-175264	2131
292000,-177264	2365
292000,-179264	3828
292000,-181264	5631
292000,-183264	7534
292000,-185264	9477
292000,-187264	11440
292000,-189264	13413
292000,-191264	15394
292000,-193264	17379
292000,-195264	19367
292000,-197264	21357
292000,-199264	23349
292000,-201264	25343
292000,-203264	27337
292000,-205264	29332
292000,-207264	31327
292000,-209264	32413
292000,-211264	33565
292000,-213264	34794
292000,-215264	36091
292000,-217264	37451
292000,-219264	38866
292000,-221264	40331
292000,-223264	41840
292000,-225264	43389
292000,-227264	44973
292000,-229264	46589
292000,-231264	48235
292000,-233264	49906
292000,-235264	51600
292000,-237264	53316
292000,-239264	55051
292000,-241264	56803
294000,-127264	48736
294000,-129264	46736
294000,-131264	44736
294000,-133264	42736
294000,-135264	40736
294000,-137264	38736
294000,-139264	36736
294000,-141264	34736
294000,-143264	32736
294000,-145264	30736
294000,-147264	28736
294000,-149264	26736
294000,-151264	24736
294000,-153264	22736
294000,-155264	20736
294000,-157264	18736
294000,-159264	16736
294000,-161264	14736
294000,-163264	12736
294000,-165264	10736
294000,-167264	8736
294000,-169264	6736
294000,-171264	4736
294000,-173264	2736
294000,-175264	736
294000,-177264	1264
294000,-179264	3264
294000,-181264	5264
294000,-183264	7264
294000,-185264	9264
294000,-187264	11264
294000,-189264	13264
294000,-191264	15264
294000,-193264	17264
294000,-195264	19264
294000,-197264	21264
294000,-199264	23264
294000,-201264	25264
294000,-203264	27264
294000,-205264	28614
294000,-207264	29644
294000,-209264	30770
294000,-211264	31981
294000,-213264	33268
294000,-215264	34623
294000,-217264	36038
294000,-219264	37507
294000,-221264	39023
294000,-223264	40580
294000,-225264	42175
294000,-227264	43804
294000,-229264	45462
294000,-231264	47146
294000,-233264	48854
294000,-235264	50584
294000,-237264	52333
294000,-239264	54099
294000,-241264	55882
296000,-127264	48777
296000,-129264	46778
296000,-131264	44780
296000,-133264	42782
296000,-135264	40785
296000,-137264	38787
296000,-139264	36790
296000,-141264	34793
296000,-143264	32797
296000,-145264	30801
296000,-147264	28805
296000,-149264	26810
296000,-151264	24816
296000,-153264	22823
296000,-155264	20832
296000,-157264	18842
296000,-159264	16855
296000,-161264	14871
296000,-163264	12892
296000,-165264	10920
296000,-167264	8962
296000,-169264	7026
296000,-171264	5140
296000,-173264	3389
296000,-175264	2131
296000,-177264	2365
296000,-179264	3828
296000,-181264	5631
296000,-183264	7534
296000,-185264	9477
296000,-187264	11440
296000,-189264	13413
296000,-191264	15394
296000,-193264	17379
296000,-195264	19367
296000,-197264	21357
296000,-199264	23349
296000,-201264	25039
296000,-203264	25903
296000,-205264	26888
296000,-207264	27981
296000,-209264	29171
296000,-211264	30446
296000,-213264	31795
296000,-215264	33211
296000,-217264	34683
296000,-219264	36207
296000,-221264	37775
296000,-223264	39382
296000,-225264	41024
296000,-227264	42696
296000,-229264	44395
296000,-231264	46119
296000,-233264	47864
296000,-235264	49628
296000,-237264	51409
296000,-239264	53206
296000,-241264	55017
298000,-127264	48899
298000,-129264	46906
298000,-131264	44914
298000,-133264	42922
298000,-135264	40931
298000,-137264	38941
298000,-139264	36953
298000,-141264	34965
298000,-143264	32979
298000,-145264	30995
298000,-147264	29013
298000,-149264	27033
298000,-151264	25057
298000,-153264	23085
298000,-155264	21118
298000,-157264	19158
298000,-159264	17207
298000,-161264	15269
298000,-163264	13349
298000,-165264	11456
298000,-167264	9608
298000,-169264	7834
298000,-171264	6199
298000,-173264	4846
298000,-175264	4067
298000,-177264	4194
298000,-179264	5162
298000,-181264	6611
298000,-183264	8292
298000,-185264	10090
298000,-187264	11953
298000,-189264	13854
298000,-191264	15779
298000,-193264	17721
298000,-195264	19674
298000,-197264	21636
298000,-199264	22431
298000,-201264	23219
298000,-203264	24148
298000,-205264	25202
298000,-207264	26365
298000,-209264	27625
298000,-211264	28968
298000,-213264	30383
298000,-215264	31861
298000,-217264	33393
298000,-219264	34973
298000,-221264	36594
298000,-223264	38251
298000,-225264	39939
298000,-227264	41655
298000,-229264	43395
298000,-231264	45156
298000,-233264	46937
298000,-235264	48735
298000,-237264	50548
298000,-239264	52375
298000,-241264	54213
300000,-127264	49103
300000,-129264	47119
300000,-131264	45136
300000,-133264	43155
300000,-135264	41175
300000,-137264	39197
300000,-139264	37222
300000,-141264	35250
300000,-143264	33281
300000,-145264	31316
300000,-147264	29355
300000,-149264	27400
300000,-151264	25453
300000,-153264	23514
300000,-155264	21586
300000,-157264	19673
300000,-159264	17779
300000,-161264	15910
300000,-163264	14078
300000,-165264	12298
300000,-167264	10598
300000,-169264	9020
300000,-171264	7643
300000,-173264	6594
300000,-175264	6044
300000,-177264	6131
300000,-179264	6830
300000,-181264	7981
300000,-183264	9421
300000,-185264	11037
300000,-187264	12762
300000,-189264	14557
300000,-191264	16400
300000,-193264	18276
300000,-195264	19373
300000,-197264	19882
300000,-199264	20574
300000,-201264	21431
300000,-203264	22435
300000,-205264	23565
300000,-207264	24805
300000,-209264	26140
300000,-211264	27555
300000,-213264	29040
300000,-215264	30583
300000,-217264	32176
300000,-219264	33813
300000,-221264	35487
300000,-223264	37193
300000,-225264	38927
300000,-227264	40685
300000,-229264	42465
300000,-231264	44264
300000,-233264	46079
300000,-235264	47909
300000,-237264	49752
300000,-239264	51607
300000,-241264	53472
302000,-127264	49388
302000,-129264	47415
302000,-131264	45445
302000,-133264	43478
302000,-135264	41514
302000,-137264	39553
302000,-139264	37596
302000,-141264	35645
302000,-143264	33699
302000,-145264	31760
302000,-147264	29828
302000,-149264	27907
302000,-151264	25997
302000,-153264	24102
302000,-155264	22225
302000,-157264	20372
302000,-159264	18549
302000,-161264	16767
302000,-163264	15040
302000,-165264	13388
302000,-167264	11845
302000,-169264	10458
302000,-171264	9296
302000,-173264	8454
302000,-175264	8033
302000,-177264	8099
302000,-179264	8640
302000,-181264	9576
302000,-183264	10805
302000,-185264	12240
302000,-187264	13815
302000,-189264	15489
302000,-191264	16956
302000,-193264	17073
302000,-195264	17421
302000,-197264	17986
302000,-199264	18748
302000,-201264	19685
302000,-203264	20772
302000,-205264	21988
302000,-207264	23313
302000,-209264	24728
302000,-211264	26220
302000,-213264	27775
302000,-215264	29385
302000,-217264	31040
302000,-219264	32733
302000,-221264	34460
302000,-223264	36214
302000,-225264	37993
302000,-227264	39793
302000,-229264	41611
302000,-231264	43445
302000,-233264	45293
302000,-235264	47154
302000,-237264	49025
302000,-239264	50906
302000,-241264	52796
304000,-127264	49751
304000,-129264	47793
304000,-131264	45840
304000,-133264	43890
304000,-135264	41945
304000,-137264	40005
304000,-139264	38072
304000,-141264	36146
304000,-143264	34229
304000,-145264	32321
304000,-147264	30426
304000,-149264	28544
304000,-151264	26680
304000,-153264	24837
304000,-155264	23021
304000,-157264	21237
304000,-159264	19495
304000,-161264	17808
304000,-163264	16192
304000,-165264	14671
304000,-167264	13278
304000,-169264	12057
304000,-171264	11064
304000,-173264	10367
304000,-175264	10027
304000,-177264	10079
304000,-179264	10519
304000,-181264	11300
304000,-183264	12359
304000,-185264	13631
304000,-187264	15062
304000,-189264	15089
304000,-191264	14956
304000,-193264	15089
304000,-195264	15481
304000,-197264	16114
304000,-199264	16961
304000,-201264	17991
304000,-203264	19175
304000,-205264	20486
304000,-207264	21901
304000,-209264	23402
304000,-211264	24973
304000,-213264	26602
304000,-215264	28278
304000,-217264	29994
304000,-219264	31744
304000,-221264	33521
304000,-223264	35322
304000,-225264	37144
304000,-227264	38983
304000,-229264	40837
304000,-231264	42704
304000,-233264	44583
304000,-235264	46472
304000,-237264	48370
304000,-239264	50276
304000,-241264	52188
306000,-127264	50191
306000,-129264	48251
306000,-131264	46317
306000,-133264	44388
306000,-135264	42466
306000,-137264	40552
306000,-139264	38646
306000,-141264	36750
306000,-143264	34866
306000,-145264	32995
306000,-147264	31140
306000,-149264	29305
306000,-151264	27493
306000,-153264	25708
306000,-155264	23957
306000,-157264	22249
306000,-159264	20593
306000,-161264	19003
306000,-163264	17498
306000,-165264	16101
306000,-167264	14843
306000,-169264	13761
306000,-171264	12900
306000,-173264	12307
306000,-175264	12022
306000,-177264	12066
306000,-179264	12435
306000,-181264	13103
306000,-183264	14027
306000,-185264	14277
306000,-187264	13559
306000,-189264	13109
306000,-191264	12956
306000,-193264	13109
306000,-195264	13559
306000,-197264	14277
306000,-199264	15226
306000,-201264	16366
306000,-203264	17659
306000,-205264	19075
306000,-207264	20587
306000,-209264	22177
306000,-211264	23829
306000,-213264	25531
306000,-215264	27273
306000,-217264	29049
306000,-219264	30852
306000,-221264	32678
306000,-223264	34523
306000,-225264	36384
306000,-227264	38260
306000,-229264	40147
306000,-231264	42045
306000,-233264	43952
306000,-235264	45867
306000,-237264	47789
306000,-239264	49717
306000,-241264	51651
308000,-127264	50706
308000,-129264	48787
308000,-131264	46875
308000,-133264	44970
308000,-135264	43074
308000,-137264	41188
308000,-139264	39313
308000,-141264	37451
308000,-143264	35604
308000,-145264	33774
308000,-147264	31964
308000,-149264	30179
308000,-151264	28423
308000,-153264	26700
308000,-155264	25019
308000,-157264	23388
308000,-159264	21819
308000,-161264	20326
308000,-163264	18926
308000,-165264	17642
308000,-167264	16502
308000,-169264	15536
308000,-171264	14779
308000,-173264	14264
308000,-175264	14019
308000,-177264	14056
308000,-179264	14375
308000,-181264	14833
308000,-183264	13565
308000,-185264	12491
308000,-187264	11663
308000,-189264	11137
308000,-191264	10956
308000,-193264	11137
308000,-195264	11663
308000,-197264	12491
308000,-199264	13565
308000,-201264	14833
308000,-203264	16249
308000,-205264	17777
308000,-207264	19391
308000,-209264	21072
308000,-211264	22804
308000,-213264	24577
308000,-215264	26382
308000,-217264	28214
308000,-219264	30067
308000,-221264	31937
308000,-223264	33823
308000,-225264	35721
308000,-227264	37630
308000,-229264	39547
308000,-231264	41473
308000,-233264	43405
308000,-235264	45343
308000,-237264	47286
308000,-239264	49234
308000,-241264	51186
310000,-127264	51295
310000,-129264	49398
310000,-131264	47511
310000,-133264	45632
310000,-135264	43765
310000,-137264	41910
310000,-139264	40069
310000,-141264	38243
310000,-143264	36436
310000,-145264	34651
310000,-147264	32890
310000,-149264	31157
310000,-151264	29459
310000,-153264	27801
310000,-155264	26191
310000,-157264	24638
310000,-159264	23153
310000,-161264	21752
310000,-163264	20450
310000,-165264	19268
310000,-167264	18229
310000,-169264	17360
310000,-171264	16686
310000,-173264	16232
310000,-175264	16016
310000,-177264	16049
310000,-179264	14973
310000,-181264	13424
310000,-183264	12008
310000,-185264	10780
310000,-187264	9808
310000,-189264	9176
310000,-191264	8956
310000,-193264	9176
310000,-195264	9808
310000,-197264	10780
310000,-199264	12008
310000,-201264	13424
310000,-203264	14973
310000,-205264	16619
310000,-207264	18336
310000,-209264	20104
310000,-211264	21913
310000,-213264	23753
310000,-215264	25616
310000,-217264	27499
310000,-219264	29397
310000,-221264	31308
310000,-223264	33229
310000,-225264	35159
310000,-227264	37097
310000,-229264	39041
310000,-231264	40990
310000,-233264	42944
310000,-235264	44902
310000,-237264	46863
310000,-239264	48828
310000,-241264	50795
312000,-127264	51953
312000,-129264	50082
312000,-131264	48221
312000,-133264	46372
312000,-135264	44535
312000,-137264	42713
312000,-139264	40908
312000,-141264	39122
312000,-143264	37358
312000,-145264	35618
312000,-147264	33908
312000,-149264	32230
312000,-151264	30591
312000,-153264	28998
312000,-155264	27458
312000,-157264	25981
312000,-159264	24578
312000,-161264	23262
312000,-163264	22050
312000,-165264	20958
312000,-167264	20007
312000,-169264	19219
312000,-171264	18612
312000,-173264	18206
312000,-175264	17446
312000,-177264	15632
312000,-179264	13870
312000,-181264	12181
312000,-183264	10601
312000,-185264	9186
312000,-187264	8024
312000,-189264	7237
312000,-191264	6956
312000,-193264	7237
312000,-195264	8024
312000,-197264	9186
312000,-199264	10601
312000,-201264	12181
312000,-203264	13870
312000,-205264	15632
312000,-207264	17446
312000,-209264	19297
312000,-211264	21175
312000,-213264	23073
312000,-215264	24987
312000,-217264	26914
312000,-219264	28851
312000,-221264	30795
312000,-223264	32747
312000,-225264	34704
312000,-227264	36665
312000,-229264	38631
312000,-231264	40600
312000,-233264	42572
312000,-235264	44546
312000,-237264	46522
312000,-239264	48501
312000,-241264	50481
314000,-127264	52680
314000,-129264	50835
314000,-131264	49003
314000,-133264	47184
314000,-135264	45380
314000,-137264	43594
314000,-139264	41827
314000,-141264	40082
314000,-143264	38362
314000,-145264	36670
314000,-147264	35010
314000,-149264	33388
314000,-151264	31809
314000,-153264	30280
314000,-155264	28809
314000,-157264	27405
314000,-159264	26078
314000,-161264	24842
314000,-163264	23710
314000,-165264	22699
314000,-167264	21824
314000,-169264	21103
314000,-171264	20553
314000,-173264	18669
314000,-175264	16749
314000,-177264	14851
314000,-179264	12983
314000,-181264	11160
314000,-183264	9410
314000,-185264	7782
314000,-187264	6368
314000,-189264	5344
314000,-191264	4956
314000,-193264	5344
314000,-195264	6368
314000,-197264	7782
314000,-199264	9410
314000,-201264	11160
314000,-203264	12983
314000,-205264	14851
314000,-207264	16749
314000,-209264	18669
314000,-211264	20604
314000,-213264	22551
314000,-215264	24506
314000,-217264	26468
314000,-219264	28435
314000,-221264	30406
314000,-223264	32381
314000,-225264	34359
314000,-227264	36339
314000,-229264	38321
314000,-231264	40305
314000,-233264	42291
314000,-235264	44278
314000,-237264	46266
314000,-239264	48255
314000,-241264	50245
316000,-127264	53471
316000,-129264	51655
316000,-131264	49852
316000,-133264	48066
316000,-135264	46297
316000,-137264	44547
316000,-139264	42819
316000,-141264	41116
316000,-143264	39441
316000,-145264	37798
316000,-147264	36190
316000,-149264	34623
316000,-151264	33103
316000,-153264	31637
316000,-155264	30232
316000,-157264	28897
316000,-159264	27642
316000,-161264	26479
316000,-163264	25420
316000,-165264	24479
316000,-167264	23671
316000,-169264	22197
316000,-171264	20217
316000,-173264	18241
316000,-175264	16270
316000,-177264	14308
316000,-179264	12358
316000,-181264	10427
316000,-183264	8528
316000,-185264	6688
316000,-187264	4973
316000,-189264	3569
316000,-191264	2956
316000,-193264	3569
316000,-195264	4973
316000,-197264	6688
316000,-199264	8528
316000,-201264	10427
316000,-203264	12358
316000,-205264	14308
316000,-207264	16270
316000,-209264	18241
316000,-211264	20217
316000,-213264	22197
316000,-215264	24181
316000,-217264	26167
316000,-219264	28155
316000,-221264	30145
316000,-223264	32136
316000,-225264	34128
316000,-227264	36121
316000,-229264	38114
316000,-231264	40109
316000,-233264	42103
316000,-235264	44099
316000,-237264	46094
316000,-239264	48090
316000,-241264	50087
318000,-127264	54324
318000,-129264	52538
318000,-131264	50767
318000,-133264	49013
318000,-135264	47280
318000,-137264	45568
318000,-139264	43880
318000,-141264	42220
318000,-143264	40591
318000,-145264	38996
318000,-147264	37440
318000,-149264	35927
318000,-151264	34465
318000,-153264	33059
318000,-155264	31717
318000,-157264	30447
318000,-159264	29259
318000,-161264	28162
318000,-163264	27169
318000,-165264	26017
318000,-167264	24019
318000,-169264	22020
318000,-171264	20022
318000,-173264	18025
318000,-175264	16028
318000,-177264	14032
318000,-179264	12038
318000,-181264	10045
318000,-183264	8056
318000,-185264	6075
318000,-187264	4112
318000,-189264	2216
318000,-191264	956
318000,-193264	2216
318000,-195264	4112
318000,-197264	6075
318000,-199264	8056
318000,-201264	10045
318000,-203264	12038
318000,-205264	14032
318000,-207264	16028
318000,-209264	18025
318000,-211264	20022
318000,-213264	22020
318000,-215264	24019
318000,-217264	26017
318000,-219264	28016
318000,-221264	30015
318000,-223264	32014
318000,-225264	34013
318000,-227264	36012
318000,-229264	38012
318000,-231264	40011
318000,-233264	42010
318000,-235264	44010
318000,-237264	46009
318000,-239264	48009
318000,-241264	50009
320000,-127264	55237
320000,-129264	53481
320000,-131264	51742
320000,-133264	50023
320000,-135264	48326
320000,-137264	46652
320000,-139264	45005
320000,-141264	43388
320000,-143264	41804
320000,-145264	40257
320000,-147264	38752
320000,-149264	37293
320000,-151264	35886
320000,-153264	34538
320000,-155264	33256
320000,-157264	32047
320000,-159264	30920
320000,-161264	29885
320000,-163264	28019
320000,-165264	26020
320000,-167264	24022
320000,-169264	22024
320000,-171264	20027
320000,-173264	18030
320000,-175264	16034
320000,-177264	14038
320000,-179264	12045
320000,-181264	10054
320000,-183264	8067
320000,-185264	6090
320000,-187264	4133
320000,-189264	2256
320000,-191264	1044
320000,-193264	2256
320000,-195264	4133
320000,-197264	6090
320000,-199264	8067
320000,-201264	10054
320000,-203264	12045
320000,-205264	14038
320000,-207264	16034
320000,-209264	18030
320000,-211264	20027
320000,-213264	22024
320000,-215264	24022
320000,-217264	26020
320000,-219264	28019
320000,-221264	30018
320000,-223264	32017
320000,-225264	34016
320000,-227264	36015
320000,-229264	38014
320000,-231264	40013
320000,-233264	42012
320000,-235264	44012
320000,-237264	46011
320000,-239264	48011
320000,-241264	50010
322000,-127264	56206
322000,-129264	54481
322000,-131264	52776
322000,-133264	51091
322000,-135264	49430
322000,-137264	47796
322000,-139264	46190
322000,-141264	44616
322000,-143264	43077
322000,-145264	41577
322000,-147264	40121
322000,-149264	38714
322000,-151264	37361
322000,-153264	36068
322000,-155264	34842
322000,-157264	33690
322000,-159264	32144
322000,-161264	30154
322000,-163264	28164
322000,-165264	26177
322000,-167264	24192
322000,-169264	22209
322000,-171264	20230
322000,-173264	18255
322000,-175264	16286
322000,-177264	14327
322000,-179264	12380
322000,-181264	10453
322000,-183264	8559
322000,-185264	6727
322000,-187264	5026
322000,-189264	3642
322000,-191264	3044
322000,-193264	3642
322000,-195264	5026
322000,-197264	6727
322000,-199264	8559
322000,-201264	10453
322000,-203264	12380
322000,-205264	14327
322000,-207264	16286
322000,-209264	18255
322000,-211264	20230
322000,-213264	22209
322000,-215264	24192
322000,-217264	26177
322000,-219264	28164
322000,-221264	30154
322000,-223264	32144
322000,-225264	34135
322000,-227264	36128
322000,-229264	38121
322000,-231264	40115
322000,-233264	42110
322000,-235264	44105
322000,-237264	46100
322000,-239264	48096
322000,-241264	50092
324000,-127264	57229
324000,-129264	55536
324000,-131264	53863
324000,-133264	52214
324000,-135264	50590
324000,-137264	48994
324000,-139264	47429
324000,-141264	45897
324000,-143264	44403
324000,-145264	42949
324000,-147264	41542
324000,-149264	40184
324000,-151264	38882
324000,-153264	37642
324000,-155264	36351
324000,-157264	34372
324000,-159264	32395
324000,-161264	30421
324000,-163264	28450
324000,-165264	26484
324000,-167264	24524
324000,-169264	22570
324000,-171264	20626
324000,-173264	18693
324000,-175264	16776
324000,-177264	14880
324000,-179264	13016
324000,-181264	11200
324000,-183264	9457
324000,-185264	7838
324000,-187264	6437
324000,-189264	5426
324000,-191264	5044
324000,-193264	5426
324000,-195264	6437
324000,-197264	7838
324000,-199264	9457
324000,-201264	11200
324000,-203264	13016
324000,-205264	14880
324000,-207264	16776
324000,-209264	18693
324000,-211264	20626
324000,-213264	22570
324000,-215264	24524
324000,-217264	26484
324000,-219264	28450
324000,-221264	30421
324000,-223264	32395
324000,-225264	34372
324000,-227264	36351
324000,-229264	38333
324000,-231264	40316
324000,-233264	42301
324000,-235264	44288
324000,-237264	46275
324000,-239264	48264
324000,-241264	50253
326000,-127264	58302
326000,-129264	56641
326000,-131264	55002
326000,-133264	53388
326000,-135264	51801
326000,-137264	50244
326000,-139264	48718
326000,-141264	47229
326000,-143264	45778
326000,-145264	44370
326000,-147264	43008
326000,-149264	41699
326000,-151264	40445
326000,-153264	38647
326000,-155264	36682
326000,-157264	34722
326000,-159264	32766
326000,-161264	30815
326000,-163264	28872
326000,-165264	26937
326000,-167264	25012
326000,-169264	23100
326000,-171264	21204
326000,-173264	19329
326000,-175264	17481
326000,-177264	15672
326000,-179264	13914
326000,-181264	12231
326000,-183264	10659
326000,-185264	9252
326000,-187264	8100
326000,-189264	7322
326000,-191264	7044
326000,-193264	7322
326000,-195264	8100
326000,-197264	9252
326000,-199264	10659
326000,-201264	12231
326000,-203264	13914
326000,-205264	15672
326000,-207264	17481
326000,-209264	19329
326000,-211264	21204
326000,-213264	23100
326000,-215264	25012
326000,-217264	26937
326000,-219264	28872
326000,-221264	30815
326000,-223264	32766
326000,-225264	34722
326000,-227264	36682
326000,-229264	38647
326000,-231264	40615
326000,-233264	42586
326000,-235264	44560
326000,-237264	46536
326000,-239264	48514
326000,-241264	50493
328000,-127264	59423
328000,-129264	57794
