244000,-127264	69822
328000,-131264	56189
328000,-133264	54611
328000,-135264	53060
328000,-137264	51541
328000,-139264	50055
328000,-141264	48606
328000,-143264	47197
328000,-145264	45833
328000,-147264	44516
328000,-149264	42962
328000,-151264	41009
328000,-153264	39061
328000,-155264	37118
328000,-157264	35182
328000,-159264	33253
328000,-161264	31333
328000,-163264	29424
328000,-165264	27528
328000,-167264	25647
328000,-169264	23786
328000,-171264	21949
328000,-173264	20144
328000,-175264	18379
328000,-177264	16667
328000,-179264	15026
328000,-181264	13483
328000,-183264	12074
328000,-185264	10853
328000,-187264	9889
328000,-189264	9262
328000,-191264	9044
328000,-193264	9262
328000,-195264	9889
328000,-197264	10853
328000,-199264	12074
328000,-201264	13483
328000,-203264	15026
328000,-205264	16667
328000,-207264	18379
328000,-209264	20144
328000,-211264	21949
328000,-213264	23786
328000,-215264	25647
328000,-217264	27528
328000,-219264	29424
328000,-221264	31333
328000,-223264	33253
328000,-225264	35182
328000,-227264	37118
328000,-229264	39061
328000,-231264	41009
328000,-233264	42962
328000,-235264	44919
328000,-237264	46880
328000,-239264	48844
328000,-241264	50811
330000,-127264	60590
330000,-129264	58993
330000,-131264	57422
330000,-133264	55878
330000,-135264	54363
330000,-137264	52881
330000,-139264	51434
330000,-141264	50025
330000,-143264	48658
330000,-145264	47307
330000,-147264	45364
330000,-149264	43427
330000,-151264	41496
330000,-153264	39572
330000,-155264	37655
330000,-157264	35748
330000,-159264	33852
330000,-161264	31968
330000,-163264	30099
330000,-165264	28248
330000,-167264	26419
330000,-169264	24616
330000,-171264	22846
330000,-173264	21118
330000,-175264	19441
330000,-177264	17831
330000,-179264	16308
330000,-181264	14898
330000,-183264	13637
330000,-185264	12568
330000,-187264	11746
330000,-189264	11223
330000,-191264	11044
330000,-193264	11223
330000,-195264	11746
330000,-197264	12568
330000,-199264	13637
330000,-201264	14898
330000,-203264	16308
330000,-205264	17831
330000,-207264	19441
330000,-209264	21118
330000,-211264	22846
330000,-213264	24616
330000,-215264	26419
330000,-217264	28248
330000,-219264	30099
330000,-221264	31968
330000,-223264	33852
330000,-225264	35748
330000,-227264	37655
330000,-229264	39572
330000,-231264	41496
330000,-233264	43427
330000,-235264	45364
330000,-237264	47307
330000,-239264	49254
330000,-241264	51205
332000,-127264	61799
332000,-129264	60234
332000,-131264	58696
332000,-133264	57187
332000,-135264	55708
332000,-137264	54263
332000,-139264	52853
332000,-141264	51483
332000,-143264	49740
332000,-145264	47813
332000,-147264	45892
332000,-149264	43978
332000,-151264	42073
332000,-153264	40176
332000,-155264	38290
332000,-157264	36416
332000,-159264	34556
332000,-161264	32713
332000,-163264	30889
332000,-165264	29088
332000,-167264	27315
332000,-169264	25576
332000,-171264	23877
332000,-173264	22229
332000,-175264	20643
332000,-177264	19134
332000,-179264	17724
332000,-181264	16436
332000,-183264	15301
332000,-185264	14357
332000,-187264	13643
332000,-189264	13196
332000,-191264	13044
332000,-193264	13196
332000,-195264	13643
332000,-197264	14357
332000,-199264	15301
332000,-201264	16436
332000,-203264	17724
332000,-205264	19134
332000,-207264	20643
332000,-209264	22229
332000,-211264	23877
332000,-213264	25576
332000,-215264	27315
332000,-217264	29088
332000,-219264	30889
332000,-221264	32713
332000,-223264	34556
332000,-225264	36416
332000,-227264	38290
332000,-229264	40176
332000,-231264	42073
332000,-233264	43978
332000,-235264	45892
332000,-237264	47813
332000,-239264	49740
332000,-241264	51673
334000,-127264	63049
334000,-129264	61516
334000,-131264	60010
334000,-133264	58535
334000,-135264	57091
334000,-137264	55681
334000,-139264	54132
334000,-141264	52214
334000,-143264	50302
334000,-145264	48397
334000,-147264	46500
334000,-149264	44613
334000,-151264	42735
334000,-153264	40869
334000,-155264	39016
334000,-157264	37179
334000,-159264	35359
334000,-161264	33560
334000,-163264	31785
334000,-165264	30038
334000,-167264	28325
334000,-169264	26651
334000,-171264	25026
334000,-173264	23458
334000,-175264	21961
334000,-177264	20550
334000,-179264	19243
334000,-181264	18064
334000,-183264	17038
334000,-185264	16196
334000,-187264	15566
334000,-189264	15176
334000,-191264	15044
334000,-193264	15176
334000,-195264	15566
334000,-197264	16196
334000,-199264	17038
334000,-201264	18064
334000,-203264	19243
334000,-205264	20550
334000,-207264	21961
334000,-209264	23458
334000,-211264	25026
334000,-213264	26651
334000,-215264	28325
334000,-217264	30038
334000,-219264	31785
334000,-221264	33560
334000,-223264	35359
334000,-225264	37179
334000,-227264	39016
334000,-229264	40869
334000,-231264	42735
334000,-233264	44613
334000,-235264	46500
334000,-237264	48397
334000,-239264	50302
334000,-241264	52214
336000,-127264	64336
336000,-129264	62835
336000,-131264	61362
336000,-133264	59919
336000,-135264	58510
336000,-137264	56625
336000,-139264	54722
336000,-141264	52825
336000,-143264	50936
336000,-145264	49056
336000,-147264	47185
336000,-149264	45326
336000,-151264	43479
336000,-153264	41647
336000,-155264	39830
336000,-157264	38032
336000,-159264	36256
336000,-161264	34503
336000,-163264	32779
336000,-165264	31088
336000,-167264	29436
336000,-169264	27829
336000,-171264	26277
336000,-173264	24789
336000,-175264	23377
336000,-177264	22056
336000,-179264	20844
336000,-181264	19761
336000,-183264	18828
336000,-185264	18069
336000,-187264	17507
336000,-189264	17160
336000,-191264	17044
336000,-193264	17160
336000,-195264	17507
336000,-197264	18069
336000,-199264	18828
336000,-201264	19761
336000,-203264	20844
336000,-205264	22056
336000,-207264	23377
336000,-209264	24789
336000,-211264	26277
336000,-213264	27829
336000,-215264	29436
336000,-217264	31088
336000,-219264	32779
336000,-221264	34503
336000,-223264	36256
336000,-225264	38032
336000,-227264	39830
336000,-229264	41647
336000,-231264	43479
336000,-233264	45326
336000,-235264	47185
336000,-237264	49056
336000,-239264	50936
336000,-241264	52825
338000,-127264	65659
338000,-129264	64189
338000,-131264	62747
338000,-133264	61046
338000,-135264	59149
338000,-137264	57259
338000,-139264	55377
338000,-141264	53503
338000,-143264	51639
338000,-145264	49786
338000,-147264	47944
338000,-149264	46115
338000,-151264	44302
338000,-153264	42504
338000,-155264	40726
338000,-157264	38970
338000,-159264	37238
338000,-161264	35534
338000,-163264	33862
338000,-165264	32228
338000,-167264	30637
338000,-169264	29097
338000,-171264	27616
338000,-173264	26204
338000,-175264	24873
338000,-177264	23636
338000,-179264	22509
338000,-181264	21509
338000,-183264	20656
338000,-185264	19966
338000,-187264	19459
338000,-189264	19148
338000,-191264	19044
338000,-193264	19148
338000,-195264	19459
338000,-197264	19966
338000,-199264	20656
338000,-201264	21509
338000,-203264	22509
338000,-205264	23636
338000,-207264	24873
338000,-209264	26204
338000,-211264	27616
338000,-213264	29097
338000,-215264	30637
338000,-217264	32228
338000,-219264	33862
338000,-221264	35534
338000,-223264	37238
338000,-225264	38970
338000,-227264	40726
338000,-229264	42504
338000,-231264	44302
338000,-233264	46115
338000,-235264	47944
338000,-237264	49786
338000,-239264	51639
338000,-241264	53503
340000,-127264	67016
340000,-129264	65474
340000,-131264	63583
340000,-133264	61699
340000,-135264	59823
340000,-137264	57955
340000,-139264	56096
340000,-141264	54248
340000,-143264	52410
340000,-145264	50585
340000,-147264	48773
340000,-149264	46977
340000,-151264	45197
340000,-153264	43437
340000,-155264	41699
340000,-157264	39985
340000,-159264	38299
340000,-161264	36644
340000,-163264	35026
340000,-165264	33449
340000,-167264	31919
340000,-169264	30444
340000,-171264	29031
340000,-173264	27692
340000,-175264	26435
340000,-177264	25275
340000,-179264	24224
340000,-181264	23299
340000,-183264	22513
340000,-185264	21882
340000,-187264	21420
340000,-189264	21138
340000,-191264	21044
340000,-193264	21138
340000,-195264	21420
340000,-197264	21882
340000,-199264	22513
340000,-201264	23299
340000,-203264	24224
340000,-205264	25275
340000,-207264	26435
340000,-209264	27692
340000,-211264	29031
340000,-213264	30444
340000,-215264	31919
340000,-217264	33449
340000,-219264	35026
340000,-221264	36644
340000,-223264	38299
340000,-225264	39985
340000,-227264	41699
340000,-229264	43437
340000,-231264	45197
340000,-233264	46977
340000,-235264	48773
340000,-237264	50585
340000,-239264	52410
340000,-241264	54248
342000,-127264	68022
342000,-129264	66143
342000,-131264	64273
342000,-133264	62410
342000,-135264	60555
342000,-137264	58711
342000,-139264	56877
342000,-141264	55054
342000,-143264	53244
342000,-145264	51449
342000,-147264	49669
342000,-149264	47906
342000,-151264	46163
342000,-153264	44441
342000,-155264	42743
342000,-157264	41073
342000,-159264	39433
342000,-161264	37828
342000,-163264	36263
342000,-165264	34742
342000,-167264	33271
342000,-169264	31859
342000,-171264	30512
342000,-173264	29240
342000,-175264	28053
342000,-177264	26963
342000,-179264	25981
342000,-181264	25120
342000,-183264	24393
342000,-185264	23812
342000,-187264	23388
342000,-189264	23130
342000,-191264	23044
342000,-193264	23130
342000,-195264	23388
342000,-197264	23812
342000,-199264	24393
342000,-201264	25120
342000,-203264	25981
342000,-205264	26963
342000,-207264	28053
342000,-209264	29240
342000,-211264	30512
342000,-213264	31859
342000,-215264	33271
342000,-217264	34742
342000,-219264	36263
342000,-221264	37828
342000,-223264	39433
342000,-225264	41073
342000,-227264	42743
342000,-229264	44441
342000,-231264	46163
342000,-233264	47906
342000,-235264	49669
342000,-237264	51449
342000,-239264	53244
342000,-241264	55054
344000,-127264	68725
344000,-129264	66867
344000,-131264	65016
344000,-133264	63175
344000,-135264	61344
344000,-137264	59524
344000,-139264	57716
344000,-141264	55921
344000,-143264	54140
344000,-145264	52375
344000,-147264	50628
344000,-149264	48899
344000,-151264	47193
344000,-153264	45510
344000,-155264	43854
344000,-157264	42227
344000,-159264	40634
344000,-161264	39079
344000,-163264	37565
344000,-165264	36099
344000,-167264	34687
344000,-169264	33334
344000,-171264	32049
344000,-173264	30841
344000,-175264	29718
344000,-177264	28691
344000,-179264	27770
344000,-181264	26966
344000,-183264	26290
344000,-185264	25752
344000,-187264	25361
344000,-189264	25123
344000,-191264	25044
344000,-193264	25123
344000,-195264	25361
344000,-197264	25752
344000,-199264	26290
344000,-201264	26966
344000,-203264	27770
344000,-205264	28691
344000,-207264	29718
344000,-209264	30841
344000,-211264	32049
344000,-213264	33334
344000,-215264	34687
344000,-217264	36099
344000,-219264	37565
344000,-221264	39079
344000,-223264	40634
344000,-225264	42227
344000,-227264	43854
344000,-229264	45510
344000,-231264	47193
344000,-233264	48899
344000,-235264	50628
344000,-237264	52375
344000,-239264	54140
344000,-241264	55921
346000,-127264	69479
346000,-129264	67641
346000,-131264	65813
346000,-133264	63995
346000,-135264	62188
346000,-137264	60393
346000,-139264	58612
346000,-141264	56845
346000,-143264	55094
346000,-145264	53360
346000,-147264	51646
346000,-149264	49953
346000,-151264	48284
346000,-153264	46640
346000,-155264	45026
346000,-157264	43443
346000,-159264	41897
346000,-161264	40390
346000,-163264	38927
346000,-165264	37515
346000,-167264	36157
346000,-169264	34862
346000,-171264	33635
346000,-173264	32486
346000,-175264	31422
346000,-177264	30452
346000,-179264	29586
346000,-181264	28833
346000,-183264	28202
346000,-185264	27701
346000,-187264	27338
346000,-189264	27117
346000,-191264	27044
346000,-193264	27117
346000,-195264	27338
346000,-197264	27701
346000,-199264	28202
346000,-201264	28833
346000,-203264	29586
346000,-205264	30452
346000,-207264	31422
346000,-209264	32486
346000,-211264	33635
346000,-213264	34862
346000,-215264	36157
346000,-217264	37515
346000,-219264	38927
346000,-221264	40390
346000,-223264	41897
346000,-225264	43443
346000,-227264	45026
346000,-229264	46640
346000,-231264	48284
346000,-233264	49953
346000,-235264	51646
346000,-237264	53360
346000,-239264	55094
346000,-241264	56845
348000,-127264	70281
348000,-129264	68465
348000,-131264	66659
348000,-133264	64865
348000,-135264	63083
348000,-137264	61315
348000,-139264	59561
348000,-141264	57823
348000,-143264	56103
348000,-145264	54401
348000,-147264	52721
348000,-149264	51064
348000,-151264	49432
348000,-153264	47828
348000,-155264	46255
348000,-157264	44716
348000,-159264	43215
348000,-161264	41755
348000,-163264	40342
348000,-165264	38981
348000,-167264	37676
348000,-169264	36435
348000,-171264	35264
348000,-173264	34169
348000,-175264	33159
348000,-177264	32242
348000,-179264	31425
348000,-181264	30717
348000,-183264	30125
348000,-185264	29657
348000,-187264	29318
348000,-189264	29112
348000,-191264	29044
348000,-193264	29112
348000,-195264	29318
348000,-197264	29657
348000,-199264	30125
348000,-201264	30717
348000,-203264	31425
348000,-205264	32242
348000,-207264	33159
348000,-209264	34169
348000,-211264	35264
348000,-213264	36435
348000,-215264	37676
348000,-217264	38981
348000,-219264	40342
348000,-221264	41755
348000,-223264	43215
348000,-225264	44716
348000,-227264	46255
348000,-229264	47828
348000,-231264	49432
348000,-233264	51064
348000,-235264	52721
348000,-237264	54401
348000,-239264	56103
348000,-241264	57823
350000,-127264	71131
350000,-129264	69337
350000,-131264	67555
350000,-133264	65785
350000,-135264	64029
350000,-137264	62287
350000,-139264	60561
350000,-141264	58853
350000,-143264	57164
350000,-145264	55495
350000,-147264	53849
350000,-149264	52227
350000,-151264	50633
350000,-153264	49068
350000,-155264	47536
350000,-157264	46040
350000,-159264	44583
350000,-161264	43170
350000,-163264	41805
350000,-165264	40493
350000,-167264	39239
350000,-169264	38049
350000,-171264	36928
350000,-173264	35884
350000,-175264	34924
350000,-177264	34054
350000,-179264	33282
350000,-181264	32614
350000,-183264	32058
350000,-185264	31618
350000,-187264	31300
350000,-189264	31108
350000,-191264	31044
350000,-193264	31108
350000,-195264	31300
350000,-197264	31618
350000,-199264	32058
350000,-201264	32614
350000,-203264	33282
350000,-205264	34054
350000,-207264	34924
350000,-209264	35884
350000,-211264	36928
350000,-213264	38049
350000,-215264	39239
350000,-217264	40493
350000,-219264	41805
350000,-221264	43170
350000,-223264	44583
350000,-225264	46040
350000,-227264	47536
350000,-229264	49068
350000,-231264	50633
350000,-233264	52227
350000,-235264	53849
350000,-237264	55495
350000,-239264	57164
350000,-241264	58853
352000,-127264	72027
352000,-129264	70256
352000,-131264	68497
352000,-133264	66752
352000,-135264	65022
352000,-137264	63308
352000,-139264	61610
352000,-141264	59932
352000,-143264	58274
352000,-145264	56638
352000,-147264	55026
352000,-149264	53440
352000,-151264	51883
352000,-153264	50357
352000,-155264	48866
352000,-157264	47412
352000,-159264	45998
352000,-161264	44630
352000,-163264	43311
352000,-165264	42046
352000,-167264	40840
352000,-169264	39697
352000,-171264	38625
352000,-173264	37628
352000,-175264	36713
352000,-177264	35887
352000,-179264	35155
352000,-181264	34523
352000,-183264	33998
352000,-185264	33584
352000,-187264	33285
352000,-189264	33104
352000,-191264	33044
352000,-193264	33104
352000,-195264	33285
352000,-197264	33584
352000,-199264	33998
352000,-201264	34523
352000,-203264	35155
352000,-205264	35887
352000,-207264	36713
352000,-209264	37628
352000,-211264	38625
352000,-213264	39697
352000,-215264	40840
352000,-217264	42046
352000,-219264	43311
352000,-221264	44630
352000,-223264	45998
352000,-225264	47412
352000,-227264	48866
352000,-229264	50357
352000,-231264	51883
352000,-233264	53440
352000,-235264	55026
352000,-237264	56638
352000,-239264	58274
352000,-241264	59932
354000,-127264	72966
354000,-129264	71218
354000,-131264	69484
354000,-133264	67764
354000,-135264	66061
354000,-137264	64374
354000,-139264	62706
354000,-141264	61058
354000,-143264	59431
354000,-145264	57828
354000,-147264	56250
354000,-149264	54699
354000,-151264	53179
354000,-153264	51692
354000,-155264	50240
354000,-157264	48827
354000,-159264	47456
354000,-161264	46131
354000,-163264	44856
354000,-165264	43635
354000,-167264	42474
354000,-169264	41377
354000,-171264	40349
354000,-173264	39396
354000,-175264	38523
354000,-177264	37737
354000,-179264	37041
354000,-181264	36442
354000,-183264	35945
354000,-185264	35553
354000,-187264	35271
354000,-189264	35101
354000,-191264	35044
354000,-193264	35101
354000,-195264	35271
354000,-197264	35553
354000,-199264	35945
354000,-201264	36442
354000,-203264	37041
354000,-205264	37737
354000,-207264	38523
354000,-209264	39396
354000,-211264	40349
354000,-213264	41377
354000,-215264	42474
354000,-217264	43635
354000,-219264	44856
354000,-221264	46131
354000,-223264	47456
354000,-225264	48827
354000,-227264	50240
354000,-229264	51692
354000,-231264	53179
354000,-233264	54699
354000,-235264	56250
354000,-237264	57828
354000,-239264	59431
354000,-241264	61058
356000,-127264	73947
356000,-129264	72223
356000,-131264	70514
356000,-133264	68820
356000,-135264	67143
356000,-137264	65484
356000,-139264	63845
356000,-141264	62227
356000,-143264	60632
356000,-145264	59061
356000,-147264	57517
356000,-149264	56002
356000,-151264	54518
356000,-153264	53068
356000,-155264	51655
356000,-157264	50281
356000,-159264	48951
356000,-161264	47668
356000,-163264	46435
356000,-165264	45257
356000,-167264	44139
356000,-169264	43084
356000,-171264	42098
356000,-173264	41185
356000,-175264	40351
356000,-177264	39601
356000,-179264	38939
356000,-181264	38370
356000,-183264	37897
356000,-185264	37526
356000,-187264	37259
356000,-189264	37097
356000,-191264	37044
356000,-193264	37097
356000,-195264	37259
356000,-197264	37526
356000,-199264	37897
356000,-201264	38370
356000,-203264	38939
356000,-205264	39601
356000,-207264	40351
356000,-209264	41185
356000,-211264	42098
356000,-213264	43084
356000,-215264	44139
356000,-217264	45257
356000,-219264	46435
356000,-221264	47668
356000,-223264	48951
356000,-225264	50281
356000,-227264	51655
356000,-229264	53068
356000,-231264	54518
356000,-233264	56002
356000,-235264	57517
356000,-237264	59061
356000,-239264	60632
356000,-241264	62227
358000,-127264	74969
358000,-129264	73269
358000,-131264	71585
358000,-133264	69917
358000,-135264	68267
358000,-137264	66636
358000,-139264	65026
358000,-141264	63438
358000,-143264	61874
358000,-145264	60336
358000,-147264	58825
358000,-149264	57344
358000,-151264	55896
358000,-153264	54483
358000,-155264	53107
358000,-157264	51772
358000,-159264	50482
358000,-161264	49238
358000,-163264	48046
358000,-165264	46908
358000,-167264	45830
358000,-169264	44815
358000,-171264	43868
358000,-173264	42993
358000,-175264	42195
358000,-177264	41478
358000,-179264	40846
358000,-181264	40304
358000,-183264	39855
358000,-185264	39502
358000,-187264	39248
358000,-189264	39095
358000,-191264	39044
358000,-193264	39095
358000,-195264	39248
358000,-197264	39502
358000,-199264	39855
358000,-201264	40304
358000,-203264	40846
358000,-205264	41478
358000,-207264	42195
358000,-209264	42993
358000,-211264	43868
358000,-213264	44815
358000,-215264	45830
358000,-217264	46908
358000,-219264	48046
358000,-221264	49238
358000,-223264	50482
358000,-225264	51772
358000,-227264	53107
358000,-229264	54483
358000,-231264	55896
358000,-233264	57344
358000,-235264	58825
358000,-237264	60336
358000,-239264	61874
358000,-241264	63438
360000,-127264	76030
360000,-129264	74354
360000,-131264	72695
360000,-133264	71053
360000,-135264	69430
360000,-137264	67827
360000,-139264	66246
360000,-141264	64688
360000,-143264	63155
360000,-145264	61649
360000,-147264	60171
360000,-149264	58724
360000,-151264	57311
360000,-153264	55933
360000,-155264	54594
360000,-157264	53297
360000,-159264	52044
360000,-161264	50839
360000,-163264	49685
360000,-165264	48586
360000,-167264	47545
360000,-169264	46568
360000,-171264	45657
360000,-173264	44817
360000,-175264	44052
360000,-177264	43365
360000,-179264	42762
360000,-181264	42244
360000,-183264	41816
360000,-185264	41480
360000,-187264	41238
360000,-189264	41092
360000,-191264	41044
360000,-193264	41092
360000,-195264	41238
360000,-197264	41480
360000,-199264	41816
360000,-201264	42244
360000,-203264	42762
360000,-205264	43365
360000,-207264	44052
360000,-209264	44817
360000,-211264	45657
360000,-213264	46568
360000,-215264	47545
360000,-217264	48586
360000,-219264	49685
360000,-221264	50839
360000,-223264	52044
360000,-225264	53297
360000,-227264	54594
360000,-229264	55933
360000,-231264	57311
360000,-233264	58724
360000,-235264	60171
360000,-237264	61649
360000,-239264	63155
360000,-241264	64688
362000,-127264	77128
362000,-129264	75477
362000,-131264	73842
362000,-133264	72227
362000,-135264	70631
362000,-137264	69056
362000,-139264	67503
362000,-141264	65975
362000,-143264	64473
362000,-145264	62998
362000,-147264	61553
362000,-149264	60139
362000,-151264	58760
362000,-153264	57417
362000,-155264	56114
362000,-157264	54852
362000,-159264	53635
362000,-161264	52466
362000,-163264	51349
362000,-165264	50287
362000,-167264	49282
362000,-169264	48340
362000,-171264	47463
362000,-173264	46656
362000,-175264	45921
362000,-177264	45263
362000,-179264	44685
362000,-181264	44190
362000,-183264	43781
362000,-185264	43460
362000,-187264	43229
362000,-189264	43090
362000,-191264	43044
362000,-193264	43090
362000,-195264	43229
362000,-197264	43460
362000,-199264	43781
362000,-201264	44190
362000,-203264	44685
362000,-205264	45263
362000,-207264	45921
362000,-209264	46656
362000,-211264	47463
362000,-213264	48340
362000,-215264	49282
362000,-217264	50287
362000,-219264	51349
362000,-221264	52466
362000,-223264	53635
362000,-225264	54852
362000,-227264	56114
362000,-229264	57417
362000,-231264	58760
362000,-233264	60139
362000,-235264	61553
362000,-237264	62998
362000,-239264	64473
362000,-241264	65975
364000,-127264	78262
364000,-129264	76635
364000,-131264	75026
364000,-133264	73436
364000,-135264	71867
364000,-137264	70320
364000,-139264	68796
364000,-141264	67297
364000,-143264	65825
364000,-145264	64381
364000,-147264	62967
364000,-149264	61587
364000,-151264	60240
364000,-153264	58931
364000,-155264	57662
364000,-157264	56435
364000,-159264	55253
364000,-161264	54119
364000,-163264	53037
364000,-165264	52009
364000,-167264	51038
364000,-169264	50129
364000,-171264	49284
364000,-173264	48507
364000,-175264	47801
364000,-177264	47169
364000,-179264	46615
364000,-181264	46140
364000,-183264	45748
364000,-185264	45441
364000,-187264	45221
364000,-189264	45088
364000,-191264	45044
364000,-193264	45088
364000,-195264	45221
364000,-197264	45441
364000,-199264	45748
364000,-201264	46140
364000,-203264	46615
364000,-205264	47169
364000,-207264	47801
364000,-209264	48507
364000,-211264	49284
364000,-213264	50129
364000,-215264	51038
364000,-217264	52009
364000,-219264	53037
364000,-221264	54119
364000,-223264	55253
364000,-225264	56435
364000,-227264	57662
364000,-229264	58931
364000,-231264	60240
364000,-233264	61587
364000,-235264	62967
364000,-237264	64381
364000,-239264	65825
364000,-241264	67297
366000,-127264	79430
366000,-129264	77827
366000,-131264	76243
366000,-133264	74680
366000,-135264	73137
366000,-137264	71618
366000,-139264	70122
366000,-141264	68652
366000,-143264	67209
366000,-145264	65796
366000,-147264	64413
366000,-149264	63064
366000,-151264	61750
366000,-153264	60474
366000,-155264	59237
366000,-157264	58044
366000,-159264	56895
366000,-161264	55795
366000,-163264	54746
366000,-165264	53750
366000,-167264	52812
366000,-169264	51933
366000,-171264	51118
366000,-173264	50370
366000,-175264	49690
366000,-177264	49082
366000,-179264	48550
366000,-181264	48095
366000,-183264	47719
366000,-185264	47425
366000,-187264	47213
366000,-189264	47086
366000,-191264	47044
366000,-193264	47086
366000,-195264	47213
366000,-197264	47425
366000,-199264	47719
366000,-201264	48095
366000,-203264	48550
366000,-205264	49082
366000,-207264	49690
366000,-209264	50370
366000,-211264	51118
366000,-213264	51933
366000,-215264	52812
366000,-217264	53750
366000,-219264	54746
366000,-221264	55795
366000,-223264	56895
366000,-225264	58044
366000,-227264	59237
366000,-229264	60474
366000,-231264	61750
366000,-233264	63064
366000,-235264	64413
366000,-237264	65796
366000,-239264	67209
366000,-241264	68652
368000,-127264	80630
368000,-129264	79052
368000,-131264	77493
368000,-133264	75956
368000,-135264	74440
368000,-137264	72947
368000,-139264	71479
368000,-141264	70037
368000,-143264	68624
368000,-145264	67240
368000,-147264	65888
368000,-149264	64570
368000,-151264	63287
368000,-153264	62042
368000,-155264	60838
368000,-157264	59676
368000,-159264	58560
368000,-161264	57491
368000,-163264	56474
368000,-165264	55509
368000,-167264	54601
368000,-169264	53752
368000,-171264	52965
368000,-173264	52242
368000,-175264	51587
368000,-177264	51003
368000,-179264	50490
368000,-181264	50053
368000,-183264	49692
368000,-185264	49409
368000,-187264	49206
368000,-189264	49084
368000,-191264	49044
368000,-193264	49084
368000,-195264	49206
368000,-197264	49409
368000,-199264	49692
368000,-201264	50053
368000,-203264	50490
368000,-205264	51003
368000,-207264	51587
368000,-209264	52242
368000,-211264	52965
368000,-213264	53752
368000,-215264	54601
368000,-217264	55509
368000,-219264	56474
368000,-221264	57491
368000,-223264	58560
368000,-225264	59676
368000,-227264	60838
368000,-229264	62042
368000,-231264	63287
368000,-233264	64570
368000,-235264	65888
368000,-237264	67240
368000,-239264	68624
368000,-241264	70037
